assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
3275835,11381,Lechriodus fletcheri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LIMNODYNASTIDAE,Lechriodus,fletcheri,,,,"(Boulenger, 1890)",Least Concern,,3.1,Stable,Global
3292503,11534,Lepidochelys olivacea,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Lepidochelys,olivacea,,,,"(Eschscholtz, 1829)",Vulnerable,A2bd,3.1,Decreasing,Global
3325402,12143,Litoria aurea,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,aurea,,,,"(Lesson, 1830)",Vulnerable,A2ace,3.1,Decreasing,Global
3325725,12144,Litoria brevipalmata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,brevipalmata,,,,"Tyler, Martin &amp; Watson, 1972",Endangered,"B2ab(iii,iv,v)",3.1,Decreasing,Global
3325983,12145,Litoria castanea,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,castanea,,,,"Steindachner, 1867",Critically Endangered,D,3.1,Unknown,Global
3326253,12146,Litoria dentata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,dentata,,,,"(Keferstein, 1868)",Least Concern,,3.1,Decreasing,Global
3326428,12147,Litoria lesueurii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,lesueurii,,,,"(Duméril and Bibron, 1841)",Least Concern,,3.1,Decreasing,Global
3326626,12148,Litoria nannotis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,nannotis,,,,"(Andersson, 1916)",Endangered,A2ae,3.1,Stable,Global
3326835,12149,Litoria nyakalensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,nyakalensis,,,,"Liem, 1974",Critically Endangered,D,3.1,Decreasing,Global
3327061,12150,Litoria pearsoniana,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,pearsoniana,,,,"(Copland, 1961)",Near Threatened,,3.1,Decreasing,Global
3327269,12151,Litoria piperata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,piperata,,,,"Tyler and Davies, 1985",Critically Endangered,D,3.1,Unknown,Global
3327812,12153,Litoria rheocola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,rheocola,,,,"Liem, 1974",Endangered,A2ae,3.1,Decreasing,Global
3328048,12154,Litoria spenceri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,spenceri,,,,"Dubois, 1984",Critically Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
3328276,12155,Litoria verreauxii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,verreauxii,,,,"Watson, Loftus-Hills &amp; Littlejohn, 1971",Least Concern,,3.1,Decreasing,Global
3328557,12156,Litoria lorica,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,lorica,,,,"Davies &amp; McDonald, 1979",Critically Endangered,D,3.1,Decreasing,Global
3369754,12654,Macrovipera schweizeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Macrovipera,schweizeri,,,,"(Werner, 1935)",Endangered,"B1ab(iii,v)",3.1,Stable,Global & Europe
3385547,1282,Aneides aeneus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Aneides,aeneus,,,,"(Cope &amp; Packard, 1881)",Near Threatened,,3.1,Decreasing,Global
3421872,13221,Mesocricetus newtoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Mesocricetus,newtoni,,,,"(Nehring, 1898)",Near Threatened,,3.1,Decreasing,Global & Europe
3991347,13464,Microtus tatricus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,tatricus,,,,"Kratochvíl, 1952",Least Concern,,3.1,Stable,Global & Europe
4198194,135760,Litoria staccato,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,staccato,,,,"Doughty and Anstis, 2007",Least Concern,,3.1,Stable,Global
4198320,135761,Mixophyes carbinensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Mixophyes,carbinensis,,,,"Mahony, Donnellan, Richards and McDonald, 2006",Least Concern,,3.1,Stable,Global
4220629,13595,Mixophyes balbus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Mixophyes,balbus,,,,"Straughan, 1968",Vulnerable,C1+2a(i),3.1,Decreasing,Global
4220916,13596,Mixophyes fasciolatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Mixophyes,fasciolatus,,,,"Günther, 1864",Least Concern,,3.1,Stable,Global
4222057,13597,Mixophyes fleayi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Mixophyes,fleayi,,,,"Corben &amp; Ingram, 1987",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
4222278,13598,Mixophyes iteratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Mixophyes,iteratus,,,,"Straughan, 1968",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
4225804,136003,Litoria myola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,myola,,,,"Hoskin, 2007",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
4237790,136037,Mixophyes coggeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Mixophyes,coggeri,,,,"Mahony, Donnellan, Richards and McDonald, 2006",Least Concern,,3.1,Stable,Global
4240307,136113,Rana draytonii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,draytonii,,,,"Baird &amp; Girard, 1852",Vulnerable,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
4240654,136114,Rana sierrae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,sierrae,,,,"Camp, 1917",Endangered,"B2ab(ii,iv,v)",3.1,Decreasing,Global
4245386,136128,Ambystoma bishopi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,bishopi,,,,"(Goin, 1950)",Vulnerable,A2c,3.1,Decreasing,Global
4252340,136157,Uperoleia daviesae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Uperoleia,daviesae,,,,"Young, Tyler and Kent, 2005",Data Deficient,,3.1,Unknown,Global
4256696,136185,Litoria nudidigita,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,nudidigita,,,,"(Copland, 1963)",Least Concern,,3.1,Stable,Global
4296825,136473,Plecotus kolombatovici,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,kolombatovici,,,,"Dulic, 1980",Least Concern,,3.1,Decreasing,Global & Mediterranean
4332142,136721,Bos primigenius,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Bos,primigenius,,,,"Bojanus, 1827",Extinct,,3.1,,Global
4446084,14581,Neotoma magister,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,magister,,,,"Baird, 1858",Near Threatened,,3.1,Decreasing,Global
4452043,14631,Nerodia paucimaculata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Nerodia,paucimaculata,,,,"(Tinkle &amp; Conant, 1961)",Near Threatened,,3.1,Stable,Global
4467255,14872,Notophthalmus perstriatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Notophthalmus,perstriatus,,,,"(Bishop, 1941)",Near Threatened,,3.1,Decreasing,Global
4484777,14969,Litoria dayi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,dayi,,,,"(Günther, 1897)",Endangered,A2ac,3.1,Decreasing,Global
4517924,153569,Bufotes siculus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Bufotes,siculus,,,,"(Stöck, Sicilia, Belfiore, Buckley, Lo Brutto, Lo Valvo &amp; Arculeo, 2008)",Least Concern,,3.1,Stable,Global & Europe
5058913,157245,Darevskia praticola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Darevskia,praticola,,,,"(Eversmann, 1834)",Near Threatened,,3.1,Decreasing,Global
5060934,157252,Podarcis cretensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,cretensis,,,,"(Wettstein, 1952)",Endangered,B1ab(iii),3.1,Decreasing,Global & Europe
5061338,157254,Psammodromus manuelae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Psammodromus,manuelae,,,,"Busack, Salvador &amp; Lawson, 2006",Least Concern,,3.1,Stable,Global & Europe
5062870,157258,Telescopus fallax,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Telescopus,fallax,,,,"(Fleischmann, 1831)",Least Concern,,3.1,Unknown,Global
5063993,157261,Hemidactylus turcicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Hemidactylus,turcicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
5064442,157262,Malpolon monspessulanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PSAMMOPHIIDAE,Malpolon,monspessulanus,,,,"(Hermann, 1804)",Least Concern,,3.1,Stable,Global
5065135,157264,Elaphe quatuorlineata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Elaphe,quatuorlineata,,,,"(Lacepède, 1789)",Near Threatened,,3.1,Decreasing,Global & Europe
5066930,157271,Iberolacerta galani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,galani,,,,"Arribas, Carranza and Odierna, 2006",Near Threatened,,3.1,Unknown,Global & Europe
5067037,157272,Blanus strauchi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BLANIDAE,Blanus,strauchi,,,,"(Bedriaga, 1884)",Least Concern,,3.1,Unknown,Global
5068046,157277,Platyceps najadum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Platyceps,najadum,,,,"(Eichwald, 1831)",Least Concern,,3.1,Unknown,Global
5068912,157280,Psammodromus jeanneae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Psammodromus,jeanneae,,,,"Busack, Salvador &amp; Lawson, 2006",Least Concern,,3.1,Stable,Global & Europe
5069008,157281,Mediodactylus kotschyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Mediodactylus,kotschyi,,,,"(Steindachner, 1870)",Least Concern,,3.1,Unknown,Global
5072127,157290,Podarcis levendis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,levendis,,,,"Lymberakis, Poulakakis, Kaliontzopoulou, Valakos and Mylonas, 2008",Vulnerable,D2,3.1,Stable,Global & Europe
5072508,157292,Eirenis modestus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Eirenis,modestus,,,,"(Martin, 1838)",Least Concern,,3.1,Stable,Global
5072953,157293,Podarcis tiliguerta,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,tiliguerta,,,,"(Gmelin, 1789)",Least Concern,,3.1,Unknown,Global & Europe
5951455,16498,Pelobates fuscus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELOBATIDAE,Pelobates,fuscus,,,,"(Laurenti, 1768)",Least Concern,,3.1,Decreasing,Global
6440166,16801,Phaeognathus hubrichti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Phaeognathus,hubrichti,,,,"Highton, 1961",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
6695616,16997,Philoria frosti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LIMNODYNASTIDAE,Philoria,frosti,,,,"Spencer, 1901",Critically Endangered,"A2ace; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2b",3.1,Decreasing,Global
7204411,17625,Plethodon larselli,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,larselli,,,,"Burns, 1953",Near Threatened,,3.1,Stable,Global
7206601,17626,Plethodon neomexicanus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,neomexicanus,,,,"Stebbins &amp; Riemer, 1950",Near Threatened,,3.1,Stable,Global
7207626,17627,Plethodon nettingi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,nettingi,,,,"Green, 1938",Near Threatened,,3.1,Stable,Global
7209870,17628,Plethodon stormi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,stormi,,,,"Highton and Brame, 1965",Endangered,B1ab(iii),3.1,Decreasing,Global
7210465,17629,Plethodon shenandoah,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,shenandoah,,,,"Highton &amp; Worthington, 1967",Vulnerable,D2,3.1,Stable,Global
7213049,17630,Plethodon caddoensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,caddoensis,,,,"Pope and Pope, 1951",Near Threatened,,3.1,Unknown,Global
7215501,17631,Plethodon fourchensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,fourchensis,,,,"Duncan and Highton, 1979",Vulnerable,D2,3.1,Unknown,Global
7217814,17632,Plethodon hubrichti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,hubrichti,,,,"Thurow, 1957",Vulnerable,D2,3.1,Unknown,Global
7220000,17633,Plethodon ouachitae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,ouachitae,,,,"Dunn and Heinze, 1933",Near Threatened,,3.1,Stable,Global
7282110,176677,Myron richardsonii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,HOMALOPSIDAE,Myron,richardsonii,,,,"Gray, 1849",Least Concern,,3.1,Unknown,Global
7282653,176680,Cerberus rynchops,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,HOMALOPSIDAE,Cerberus,rynchops,,,,"(Schneider, 1799)",Least Concern,,3.1,Unknown,Global
7288420,176712,Hydrophis pacificus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,pacificus,,,,"Boulenger, 1896",Near Threatened,,3.1,Decreasing,Global
7288947,176715,Hydrophis caerulescens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,caerulescens,,,,"(Shaw, 1802)",Least Concern,,3.1,Unknown,Global
7290209,176720,Emydocephalus annulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Emydocephalus,annulatus,,,,"Krefft, 1869",Least Concern,,3.1,Decreasing,Global
7291386,176726,Hydrophis cyanocinctus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,cyanocinctus,,,,"Daudin, 1803",Least Concern,,3.1,Unknown,Global
7291730,176727,Hydrophis ocellatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,ocellatus,,,,"Gray, 1849",Least Concern,,3.1,Unknown,Global
7292011,176729,Hydrophis major,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,major,,,,"(Shaw, 1802)",Least Concern,,3.1,Unknown,Global
7292260,176730,Hydrophis czeblukovi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,czeblukovi,,,,"(Kharin, 1984)",Data Deficient,,3.1,Unknown,Global
7292879,176734,Hydrophis elegans,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,elegans,,,,"(Gray, 1842)",Least Concern,,3.1,Stable,Global
7293104,176735,Hydrophis atriceps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,atriceps,,,,"Günther, 1864",Least Concern,,3.1,Unknown,Global
7295429,176743,Hydrophis coggeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,coggeri,,,,"(Kharin, 1984)",Least Concern,,3.1,Unknown,Global
7295853,176745,Hydrophis macdowelli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,macdowelli,,,,"Kharin, 1983",Least Concern,,3.1,Unknown,Global
7296594,176748,Aipysurus duboisii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Aipysurus,duboisii,,,,"Bavay, 1869",Least Concern,,3.1,Decreasing,Global
7296975,176750,Laticauda colubrina,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Laticauda,colubrina,,,,"(Schneider, 1799)",Least Concern,,3.1,Stable,Global
7298070,176755,Ephalophis greyae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Ephalophis,greyae,,,,"Smith, 1931",Least Concern,,3.1,Unknown,Global
7298218,176756,Hydrophis peronii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,peronii,,,,"(Duméril, 1853)",Least Concern,,3.1,Stable,Global
7298462,176757,Aipysurus eydouxii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Aipysurus,eydouxii,,,,"(Gray, 1849)",Least Concern,,3.1,Unknown,Global
7299043,176760,Aipysurus tenuis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Aipysurus,tenuis,,,,"Lönnberg &amp; Andersson, 1913",Data Deficient,,3.1,Unknown,Global
7299189,176761,Hydrophis kingii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,kingii,,,,"Boulenger, 1896",Least Concern,,3.1,Unknown,Global
7299535,176763,Aipysurus fuscus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Aipysurus,fuscus,,,,"(Tschudi, 1837)",Endangered,"A2ac; B2ab(iii,v)",3.1,Decreasing,Global
7299914,176765,Hydrophis gracilis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,gracilis,,,,"(Shaw, 1802)",Least Concern,,3.1,Unknown,Global
7300214,176766,Hydrelaps darwiniensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrelaps,darwiniensis,,,,"Boulenger, 1896",Least Concern,,3.1,Unknown,Global
7301306,176771,Laticauda laticaudata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Laticauda,laticaudata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
7301678,176772,Parahydrophis mertoni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Parahydrophis,mertoni,,,,"(Roux, 1910)",Data Deficient,,3.1,Unknown,Global
7479516,17793,Podarcis filfolensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,filfolensis,,,,"(Bedriaga, 1876)",Least Concern,,3.1,Stable,Global & Europe
7481971,17795,Podarcis lilfordi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,lilfordi,,,,"(Günther, 1874)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Europe
7482413,17797,Podarcis milensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,milensis,,,,"(Bedriaga, 1882)",Vulnerable,D2,3.1,Stable,Global & Europe
7482971,17800,Podarcis pityusensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,pityusensis,,,,"(Boscá, 1883)",Near Threatened,,3.1,Stable,Global & Europe
7486763,178027,Varanus finschi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VARANIDAE,Varanus,finschi,,,,"Böhme, Horn &amp; Ziegler, 1994",Least Concern,,3.1,Unknown,Global
8173419,18377,Proteus anguinus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PROTEIDAE,Proteus,anguinus,,,,"Laurenti, 1768",Vulnerable,"B2ab(ii,iii,v)",3.1,Decreasing,Global & Europe
8454434,185664,Urspelerpes brucei,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Urspelerpes,brucei,,,,"Camp, Peterman, Milanovich, Lamb, Maerz &amp; Wake, 2009",Least Concern,,3.1,Unknown,Global
8482316,18581,Pseudophryne bibronii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Pseudophryne,bibronii,,,,"Günther, 1859",Near Threatened,,3.1,Decreasing,Global
8484537,18582,Pseudophryne corroboree,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Pseudophryne,corroboree,,,,"Moore, 1953",Critically Endangered,"A2ace+3ce; B2ab(ii,iii,iv,v); C1",3.1,Decreasing,Global
8486801,18583,Pseudophryne australis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Pseudophryne,australis,,,,"(Gray, 1835)",Vulnerable,"B1ab(ii,iii,iv)",3.1,Decreasing,Global
8842858,19148,Lithobates fisheri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,fisheri,,,,"(Stejneger, 1893)",Extinct,,3.1,,Global
8847383,19175,Rana boylii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,boylii,,,,"Baird, 1854",Near Threatened,,3.1,Decreasing,Global
8847565,19176,Rana cascadae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,cascadae,,,,"Slater, 1939",Near Threatened,,3.1,Decreasing,Global
8847938,19177,Rana muscosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,muscosa,,,,"Camp, 1917",Endangered,"B2ab(ii,iv,v); C2a(i)",3.1,Decreasing,Global
8848232,19178,Lithobates onca,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,onca,,,,"(Cope, 1875)",Endangered,B2ab(v); C2a(i),3.1,Decreasing,Global
8848383,19179,Rana pretiosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,pretiosa,,,,"Baird &amp; Girard, 1853",Vulnerable,A2ace,3.1,Decreasing,Global
8848570,19180,Lithobates subaquavocalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,subaquavocalis,,,,"(Platz, 1993)",Critically Endangered,"B2ab(ii,iv,v)",3.1,Decreasing,Global
8848786,19181,Lithobates yavapaiensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,yavapaiensis,,,,"(Platz and Frost, 1984)",Least Concern,,3.1,Decreasing,Global
8896430,19475,Rheobatrachus silus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Rheobatrachus,silus,,,,"Liem, 1973",Extinct,,3.1,,Global
8897826,19476,Rheobatrachus vitellinus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Rheobatrachus,vitellinus,,,,"Mahony, Tyler &amp; Davies, 1984",Extinct,,3.1,,Global
9290712,2150,Arvicola sapidus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Arvicola,sapidus,,,,"Miller, 1908",Vulnerable,A2ace+4ace,3.1,Decreasing,"Global, Europe & Mediterranean"
9298297,21529,Taudactylus acutirostris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Taudactylus,acutirostris,,,,"(Andersson, 1916)",Critically Endangered,"A2ace; B2ab(i,ii,iii,iv,v); C2a(i); D",3.1,Decreasing,Global
9298760,21530,Taudactylus diurnus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Taudactylus,diurnus,,,,"Straughan &amp; Lee, 1966",Extinct,,3.1,,Global
9298968,21531,Taudactylus eungellensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Taudactylus,eungellensis,,,,"Liem &amp; Hosmer, 1973",Critically Endangered,B2ab(v),3.1,Decreasing,Global
9299232,21532,Taudactylus liemi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Taudactylus,liemi,,,,"Ingram, 1980",Near Threatened,,3.1,Stable,Global
9299456,21533,Taudactylus pleione,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Taudactylus,pleione,,,,"Czechura, 1986",Critically Endangered,B1ab(v)+2ab(v),3.1,Decreasing,Global
9299696,21534,Taudactylus rheophilus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Taudactylus,rheophilus,,,,"Liem &amp; Hosmer, 1973",Critically Endangered,A2ac; B2ab(v),3.1,Unknown,Global
9305693,21646,Testudo graeca,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Testudo,graeca,,,,"Linnaeus, 1758",Vulnerable,A1cd,2.3,,Global
9310655,21706,Thamnophis gigas,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,gigas,,,,"Fitch, 1940",Vulnerable,"B1ab(ii,iii,iv,v)",3.1,Decreasing,Global
9311793,21707,Thamnophis hammondii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,hammondii,,,,"(Kennicott, 1860)",Least Concern,,3.1,Decreasing,Global
9356917,22103,Trichechus manatus,ANIMALIA,CHORDATA,SIRENIA,MAMMALIA,TRICHECHIDAE,Trichechus,manatus,,,,"Linnaeus, 1758",Vulnerable,C1,3.1,Decreasing,Global
9365894,22212,Triturus cristatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Triturus,cristatus,,,,"(Laurenti, 1768)",Least Concern,,3.1,Decreasing,Global
9379701,22707,Eurycea spelaea,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Eurycea,spelaea,,,,"(Stejneger, 1892)",Least Concern,,3.1,Unknown,Global
9380224,22727,Uma inornata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Uma,inornata,,,,"Cope, 1895",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
9384483,22742,Uperoleia marmorata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Uperoleia,marmorata,,,,"Gray, 1841",Data Deficient,,3.1,Unknown,Global
9384635,22743,Uperoleia orientalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Uperoleia,orientalis,,,,"(Parker, 1940)",Data Deficient,,3.1,Unknown,Global
